,threads,keys,operations,searc,insert,time
478,1.0,10000.0,10000.0,0.7,0.15,0.363908
479,1.0,10000.0,10000.0,0.7,0.3,0.397853
480,1.0,10000.0,10000.0,0.8,0.0,0.346088
481,1.0,10000.0,10000.0,0.8,0.1,0.364356
482,1.0,10000.0,10000.0,0.8,0.2,0.392693
483,1.0,10000.0,10000.0,0.9,0.0,0.364431
484,1.0,10000.0,10000.0,0.9,0.1,0.373961
485,1.0,10000.0,10000.0,1.0,0.0,0.371347
486,2.0,10000.0,10000.0,0.1,0.0,0.555277
487,2.0,10000.0,10000.0,0.1,0.1,0.588103
488,2.0,10000.0,10000.0,0.1,0.2,0.621251
489,2.0,10000.0,10000.0,0.1,0.3,0.642889
490,2.0,10000.0,10000.0,0.1,0.4,0.673426
491,2.0,10000.0,10000.0,0.1,0.5,0.704418
492,2.0,10000.0,10000.0,0.1,0.6,0.720008
493,2.0,10000.0,10000.0,0.1,0.7,0.773798
494,2.0,10000.0,10000.0,0.1,0.8,0.801123
495,2.0,10000.0,10000.0,0.1,0.9,0.846177
496,2.0,10000.0,10000.0,0.2,0.0,0.579022
497,2.0,10000.0,10000.0,0.2,0.1,0.617044
498,2.0,10000.0,10000.0,0.2,0.2,0.642587
499,2.0,10000.0,10000.0,0.2,0.3,0.691015
500,2.0,10000.0,10000.0,0.2,0.4,0.726236
501,2.0,10000.0,10000.0,0.2,0.5,0.752517
502,2.0,10000.0,10000.0,0.2,0.6,0.800357
503,2.0,10000.0,10000.0,0.2,0.7,0.800533
504,2.0,10000.0,10000.0,0.2,0.8,3.591301
505,2.0,10000.0,10000.0,0.3,0.0,0.613527
506,2.0,10000.0,10000.0,0.3,0.1,0.648565
507,2.0,10000.0,10000.0,0.3,0.2,0.68877
508,2.0,10000.0,10000.0,0.3,0.3,0.718864
509,2.0,10000.0,10000.0,0.3,0.4,0.751126
510,2.0,10000.0,10000.0,0.3,0.5,0.750461
511,2.0,10000.0,10000.0,0.3,0.6,0.806147
512,2.0,10000.0,10000.0,0.3,0.7,0.798157
513,2.0,10000.0,10000.0,0.4,0.0,0.640107
514,2.0,10000.0,10000.0,0.4,0.1,0.644759
515,2.0,10000.0,10000.0,0.4,0.2,0.683041
516,2.0,10000.0,10000.0,0.4,0.3,0.738996
517,2.0,10000.0,10000.0,0.4,0.4,0.756672
518,2.0,10000.0,10000.0,0.4,0.5,0.764709
519,2.0,10000.0,10000.0,0.4,0.6,0.78981
520,2.0,10000.0,10000.0,0.5,0.0,0.632536
521,2.0,10000.0,10000.0,0.5,0.1,0.65983
522,2.0,10000.0,10000.0,0.5,0.2,0.681424
523,2.0,10000.0,10000.0,0.5,0.3,0.684292
524,2.0,10000.0,10000.0,0.5,0.4,0.687934
525,2.0,10000.0,10000.0,0.5,0.5,0.760113
526,2.0,10000.0,10000.0,0.6,0.0,0.554017
527,2.0,10000.0,10000.0,0.6,0.1,0.578828
528,2.0,10000.0,10000.0,0.6,0.2,0.623896
529,2.0,10000.0,10000.0,0.6,0.3,0.639525
530,2.0,10000.0,10000.0,0.6,0.4,0.647484
531,2.0,10000.0,10000.0,0.7,0.0,0.500663
532,2.0,10000.0,10000.0,0.7,0.15,0.500246
533,2.0,10000.0,10000.0,0.7,0.3,0.543571
534,2.0,10000.0,10000.0,0.8,0.0,0.406613
535,2.0,10000.0,10000.0,0.8,0.1,0.425325
536,2.0,10000.0,10000.0,0.8,0.2,0.431841
537,2.0,10000.0,10000.0,0.9,0.0,0.306015
538,2.0,10000.0,10000.0,0.9,0.1,0.315433
539,2.0,10000.0,10000.0,1.0,0.0,0.183987
540,4.0,10000.0,10000.0,0.1,0.0,0.63084
541,4.0,10000.0,10000.0,0.1,0.1,0.659998
542,4.0,10000.0,10000.0,0.1,0.2,0.670901
543,4.0,10000.0,10000.0,0.1,0.3,0.735671
544,4.0,10000.0,10000.0,0.1,0.4,0.749378
545,4.0,10000.0,10000.0,0.1,0.5,3.556736
546,4.0,10000.0,10000.0,0.1,0.6,0.808883
547,4.0,10000.0,10000.0,0.1,0.7,0.848602
548,4.0,10000.0,10000.0,0.1,0.8,0.891705
549,4.0,10000.0,10000.0,0.1,0.9,0.927954
550,4.0,10000.0,10000.0,0.2,0.0,0.655279
551,4.0,10000.0,10000.0,0.2,0.1,0.696844
552,4.0,10000.0,10000.0,0.2,0.2,0.719201
553,4.0,10000.0,10000.0,0.2,0.3,0.758756
554,4.0,10000.0,10000.0,0.2,0.4,0.786808
555,4.0,10000.0,10000.0,0.2,0.5,0.818227
556,4.0,10000.0,10000.0,0.2,0.6,0.853425
557,4.0,10000.0,10000.0,0.2,0.7,0.887608
558,4.0,10000.0,10000.0,0.2,0.8,0.91572
559,4.0,10000.0,10000.0,0.3,0.0,0.682562
560,4.0,10000.0,10000.0,0.3,0.1,0.721191
561,4.0,10000.0,10000.0,0.3,0.2,0.74675
562,4.0,10000.0,10000.0,0.3,0.3,0.770794
563,4.0,10000.0,10000.0,0.3,0.4,0.818171
564,4.0,10000.0,10000.0,0.3,0.5,0.834575
565,4.0,10000.0,10000.0,0.3,0.6,0.875436
566,4.0,10000.0,10000.0,0.3,0.7,0.914007
567,4.0,10000.0,10000.0,0.4,0.0,0.687747
568,4.0,10000.0,10000.0,0.4,0.1,0.724047
569,4.0,10000.0,10000.0,0.4,0.2,0.741401
570,4.0,10000.0,10000.0,0.4,0.3,0.781563
571,4.0,10000.0,10000.0,0.4,0.4,0.798612
572,4.0,10000.0,10000.0,0.4,0.5,0.824342
573,4.0,10000.0,10000.0,0.4,0.6,0.864413
574,4.0,10000.0,10000.0,0.5,0.0,0.67251
575,4.0,10000.0,10000.0,0.5,0.1,0.716555
576,4.0,10000.0,10000.0,0.5,0.2,0.726424
577,4.0,10000.0,10000.0,0.5,0.3,0.756141
578,4.0,10000.0,10000.0,0.5,0.4,3.552831
579,4.0,10000.0,10000.0,0.5,0.5,0.815255
580,4.0,10000.0,10000.0,0.6,0.0,0.610724
581,4.0,10000.0,10000.0,0.6,0.1,0.64065
582,4.0,10000.0,10000.0,0.6,0.2,0.67425
583,4.0,10000.0,10000.0,0.6,0.3,0.693261
584,4.0,10000.0,10000.0,0.6,0.4,0.729015
585,4.0,10000.0,10000.0,0.7,0.0,0.539483
586,4.0,10000.0,10000.0,0.7,0.15,0.581474
587,4.0,10000.0,10000.0,0.7,0.3,0.624602
588,4.0,10000.0,10000.0,0.8,0.0,0.437402
589,4.0,10000.0,10000.0,0.8,0.1,0.456429
590,4.0,10000.0,10000.0,0.8,0.2,0.479317
591,4.0,10000.0,10000.0,0.9,0.0,0.326208
592,4.0,10000.0,10000.0,0.9,0.1,0.339193
593,4.0,10000.0,10000.0,1.0,0.0,0.100187
594,6.0,10000.0,10000.0,0.1,0.0,0.632562
595,6.0,10000.0,10000.0,0.1,0.1,0.672417
596,6.0,10000.0,10000.0,0.1,0.2,0.729126
597,6.0,10000.0,10000.0,0.1,0.3,0.757306
598,6.0,10000.0,10000.0,0.1,0.4,0.77717
599,6.0,10000.0,10000.0,0.1,0.5,0.826219
600,6.0,10000.0,10000.0,0.1,0.6,0.847264
601,6.0,10000.0,10000.0,0.1,0.7,0.87577
602,6.0,10000.0,10000.0,0.1,0.8,0.926696
603,6.0,10000.0,10000.0,0.1,0.9,0.959884
604,6.0,10000.0,10000.0,0.2,0.0,0.678943
605,6.0,10000.0,10000.0,0.2,0.1,0.732753
606,6.0,10000.0,10000.0,0.2,0.2,0.753127
607,6.0,10000.0,10000.0,0.2,0.3,0.786612
608,6.0,10000.0,10000.0,0.2,0.4,0.808817
609,6.0,10000.0,10000.0,0.2,0.5,0.839458
610,6.0,10000.0,10000.0,0.2,0.6,0.879814
611,6.0,10000.0,10000.0,0.2,0.7,0.910836
612,6.0,10000.0,10000.0,0.2,0.8,0.960093
613,6.0,10000.0,10000.0,0.3,0.0,0.701498
614,6.0,10000.0,10000.0,0.3,0.1,0.732506
615,6.0,10000.0,10000.0,0.3,0.2,0.785345
616,6.0,10000.0,10000.0,0.3,0.3,0.804568
617,6.0,10000.0,10000.0,0.3,0.4,0.831735
618,6.0,10000.0,10000.0,0.3,0.5,0.86947
619,6.0,10000.0,10000.0,0.3,0.6,0.901888
620,6.0,10000.0,10000.0,0.3,0.7,0.943432
621,6.0,10000.0,10000.0,0.4,0.0,0.707747
622,6.0,10000.0,10000.0,0.4,0.1,0.733681
623,6.0,10000.0,10000.0,0.4,0.2,0.772035
624,6.0,10000.0,10000.0,0.4,0.3,0.794352
625,6.0,10000.0,10000.0,0.4,0.4,0.832437
626,6.0,10000.0,10000.0,0.4,0.5,0.864851
627,6.0,10000.0,10000.0,0.4,0.6,0.911481
628,6.0,10000.0,10000.0,0.5,0.0,0.67459
629,6.0,10000.0,10000.0,0.5,0.1,0.717423
630,6.0,10000.0,10000.0,0.5,0.2,0.752536
631,6.0,10000.0,10000.0,0.5,0.3,0.78346
632,6.0,10000.0,10000.0,0.5,0.4,0.826013
633,6.0,10000.0,10000.0,0.5,0.5,0.845167
634,6.0,10000.0,10000.0,0.6,0.0,0.639379
635,6.0,10000.0,10000.0,0.6,0.1,0.66821
636,6.0,10000.0,10000.0,0.6,0.2,0.683125
637,6.0,10000.0,10000.0,0.6,0.3,0.722959
638,6.0,10000.0,10000.0,0.6,0.4,0.75249
639,6.0,10000.0,10000.0,0.7,0.0,0.563406
640,6.0,10000.0,10000.0,0.7,0.15,0.592108
641,6.0,10000.0,10000.0,0.7,0.3,0.642472
642,6.0,10000.0,10000.0,0.8,0.0,0.454251
643,6.0,10000.0,10000.0,0.8,0.1,0.480166
644,6.0,10000.0,10000.0,0.8,0.2,0.512908
645,6.0,10000.0,10000.0,0.9,0.0,0.333664
646,6.0,10000.0,10000.0,0.9,0.1,0.356458
647,6.0,10000.0,10000.0,1.0,0.0,0.073511
648,8.0,10000.0,10000.0,0.1,0.0,0.64081
649,8.0,10000.0,10000.0,0.1,0.1,0.680355
650,8.0,10000.0,10000.0,0.1,0.2,0.725061
651,8.0,10000.0,10000.0,0.1,0.3,0.775472
652,8.0,10000.0,10000.0,0.1,0.4,0.798544
653,8.0,10000.0,10000.0,0.1,0.5,3.615956
654,8.0,10000.0,10000.0,0.1,0.6,0.867047
655,8.0,10000.0,10000.0,0.1,0.7,0.891214
656,8.0,10000.0,10000.0,0.1,0.8,0.933543
657,8.0,10000.0,10000.0,0.1,0.9,0.969401
658,8.0,10000.0,10000.0,0.2,0.0,0.676532
659,8.0,10000.0,10000.0,0.2,0.1,0.740039
660,8.0,10000.0,10000.0,0.2,0.2,0.771574
661,8.0,10000.0,10000.0,0.2,0.3,0.796705
662,8.0,10000.0,10000.0,0.2,0.4,0.832657
663,8.0,10000.0,10000.0,0.2,0.5,0.85873
664,8.0,10000.0,10000.0,0.2,0.6,0.903916
665,8.0,10000.0,10000.0,0.2,0.7,0.93218
666,8.0,10000.0,10000.0,0.2,0.8,0.969072
667,8.0,10000.0,10000.0,0.3,0.0,0.697098
668,8.0,10000.0,10000.0,0.3,0.1,0.751206
669,8.0,10000.0,10000.0,0.3,0.2,0.807464
670,8.0,10000.0,10000.0,0.3,0.3,0.817392
671,8.0,10000.0,10000.0,0.3,0.4,0.843219
672,8.0,10000.0,10000.0,0.3,0.5,0.890009
673,8.0,10000.0,10000.0,0.3,0.6,0.921742
674,8.0,10000.0,10000.0,0.3,0.7,0.957088
675,8.0,10000.0,10000.0,0.4,0.0,0.711163
676,8.0,10000.0,10000.0,0.4,0.1,0.7511
677,8.0,10000.0,10000.0,0.4,0.2,0.789506
678,8.0,10000.0,10000.0,0.4,0.3,0.812531
679,8.0,10000.0,10000.0,0.4,0.4,0.845796
680,8.0,10000.0,10000.0,0.4,0.5,0.885381
681,8.0,10000.0,10000.0,0.4,0.6,0.924883
682,8.0,10000.0,10000.0,0.5,0.0,0.688877
683,8.0,10000.0,10000.0,0.5,0.1,0.730264
684,8.0,10000.0,10000.0,0.5,0.2,0.76624
685,8.0,10000.0,10000.0,0.5,0.3,3.552503
686,8.0,10000.0,10000.0,0.5,0.4,0.823122
687,8.0,10000.0,10000.0,0.5,0.5,0.845473
688,8.0,10000.0,10000.0,0.6,0.0,0.640468
689,8.0,10000.0,10000.0,0.6,0.1,0.665538
690,8.0,10000.0,10000.0,0.6,0.2,0.712544
691,8.0,10000.0,10000.0,0.6,0.3,0.733422
692,8.0,10000.0,10000.0,0.6,0.4,0.769697
693,8.0,10000.0,10000.0,0.7,0.0,0.563217
694,8.0,10000.0,10000.0,0.7,0.15,0.606222
695,8.0,10000.0,10000.0,0.7,0.3,0.648661
696,8.0,10000.0,10000.0,0.8,0.0,0.458044
697,8.0,10000.0,10000.0,0.8,0.1,0.480493
698,8.0,10000.0,10000.0,0.8,0.2,0.502546
699,8.0,10000.0,10000.0,0.9,0.0,0.338779
700,8.0,10000.0,10000.0,0.9,0.1,0.356289
701,8.0,10000.0,10000.0,1.0,0.0,0.05478
702,12.0,10000.0,10000.0,0.1,0.0,0.666515
703,12.0,10000.0,10000.0,0.1,0.1,0.713834
704,12.0,10000.0,10000.0,0.1,0.2,0.757666
705,12.0,10000.0,10000.0,0.1,0.3,0.794564
706,12.0,10000.0,10000.0,0.1,0.4,0.847543
707,12.0,10000.0,10000.0,0.1,0.5,0.902278
708,12.0,10000.0,10000.0,0.1,0.6,0.931986
709,12.0,10000.0,10000.0,0.1,0.7,0.964727
710,12.0,10000.0,10000.0,0.1,0.8,1.015057
711,12.0,10000.0,10000.0,0.1,0.9,1.159393
712,12.0,10000.0,10000.0,0.2,0.0,0.710263
713,12.0,10000.0,10000.0,0.2,0.1,0.759684
714,12.0,10000.0,10000.0,0.2,0.2,0.781553
715,12.0,10000.0,10000.0,0.2,0.3,0.821334
716,12.0,10000.0,10000.0,0.2,0.4,0.869598
717,12.0,10000.0,10000.0,0.2,0.5,0.919156
718,12.0,10000.0,10000.0,0.2,0.6,0.958445
719,12.0,10000.0,10000.0,0.2,0.7,1.02656
720,12.0,10000.0,10000.0,0.2,0.8,3.835434
721,12.0,10000.0,10000.0,0.3,0.0,0.694143
722,12.0,10000.0,10000.0,0.3,0.1,0.778872
723,12.0,10000.0,10000.0,0.3,0.2,0.803498
724,12.0,10000.0,10000.0,0.3,0.3,0.863578
725,12.0,10000.0,10000.0,0.3,0.4,0.907201
726,12.0,10000.0,10000.0,0.3,0.5,0.938847
727,12.0,10000.0,10000.0,0.3,0.6,0.999489
728,12.0,10000.0,10000.0,0.3,0.7,1.04437
729,12.0,10000.0,10000.0,0.4,0.0,0.693809
730,12.0,10000.0,10000.0,0.4,0.1,0.768712
731,12.0,10000.0,10000.0,0.4,0.2,0.80959
732,12.0,10000.0,10000.0,0.4,0.3,0.837888
733,12.0,10000.0,10000.0,0.4,0.4,0.880677
734,12.0,10000.0,10000.0,0.4,0.5,0.940719
735,12.0,10000.0,10000.0,0.4,0.6,0.979285
736,12.0,10000.0,10000.0,0.5,0.0,0.688034
737,12.0,10000.0,10000.0,0.5,0.1,0.739384
738,12.0,10000.0,10000.0,0.5,0.2,0.779701
739,12.0,10000.0,10000.0,0.5,0.3,0.811929
740,12.0,10000.0,10000.0,0.5,0.4,0.856285
741,12.0,10000.0,10000.0,0.5,0.5,0.916389
742,12.0,10000.0,10000.0,0.6,0.0,0.636906
743,12.0,10000.0,10000.0,0.6,0.1,0.683384
744,12.0,10000.0,10000.0,0.6,0.2,0.717826
745,12.0,10000.0,10000.0,0.6,0.3,0.760717
746,12.0,10000.0,10000.0,0.6,0.4,0.796797
747,12.0,10000.0,10000.0,0.7,0.0,0.5587
748,12.0,10000.0,10000.0,0.7,0.15,0.619151
749,12.0,10000.0,10000.0,0.7,0.3,0.68129
750,12.0,10000.0,10000.0,0.8,0.0,0.449371
751,12.0,10000.0,10000.0,0.8,0.1,0.487864
752,12.0,10000.0,10000.0,0.8,0.2,0.51284
753,12.0,10000.0,10000.0,0.9,0.0,0.326141
754,12.0,10000.0,10000.0,0.9,0.1,0.362357
755,12.0,10000.0,10000.0,1.0,0.0,0.043416
756,16.0,10000.0,10000.0,0.1,0.0,3.445176
757,16.0,10000.0,10000.0,0.1,0.1,0.724912
758,16.0,10000.0,10000.0,0.1,0.2,0.809004
759,16.0,10000.0,10000.0,0.1,0.3,0.830642
760,16.0,10000.0,10000.0,0.1,0.4,0.889791
761,16.0,10000.0,10000.0,0.1,0.5,0.936948
762,16.0,10000.0,10000.0,0.1,0.6,0.981036
763,16.0,10000.0,10000.0,0.1,0.7,1.040838
764,16.0,10000.0,10000.0,0.1,0.8,1.099108
765,16.0,10000.0,10000.0,0.1,0.9,1.165117
766,16.0,10000.0,10000.0,0.2,0.0,0.676015
767,16.0,10000.0,10000.0,0.2,0.1,0.755713
768,16.0,10000.0,10000.0,0.2,0.2,0.798508
769,16.0,10000.0,10000.0,0.2,0.3,0.871554
770,16.0,10000.0,10000.0,0.2,0.4,0.909204
771,16.0,10000.0,10000.0,0.2,0.5,0.953389
772,16.0,10000.0,10000.0,0.2,0.6,1.0001
773,16.0,10000.0,10000.0,0.2,0.7,1.068385
774,16.0,10000.0,10000.0,0.2,0.8,1.104981
775,16.0,10000.0,10000.0,0.3,0.0,0.697166
776,16.0,10000.0,10000.0,0.3,0.1,0.774605
777,16.0,10000.0,10000.0,0.3,0.2,0.827737
778,16.0,10000.0,10000.0,0.3,0.3,0.867193
779,16.0,10000.0,10000.0,0.3,0.4,0.942774
780,16.0,10000.0,10000.0,0.3,0.5,0.97529
781,16.0,10000.0,10000.0,0.3,0.6,1.023183
782,16.0,10000.0,10000.0,0.3,0.7,1.101255
783,16.0,10000.0,10000.0,0.4,0.0,0.712211
784,16.0,10000.0,10000.0,0.4,0.1,0.770707
785,16.0,10000.0,10000.0,0.4,0.2,0.832999
786,16.0,10000.0,10000.0,0.4,0.3,3.650896
787,16.0,10000.0,10000.0,0.4,0.4,0.920098
788,16.0,10000.0,10000.0,0.4,0.5,0.97646
789,16.0,10000.0,10000.0,0.4,0.6,1.02905
790,16.0,10000.0,10000.0,0.5,0.0,0.685604
791,16.0,10000.0,10000.0,0.5,0.1,0.759596
792,16.0,10000.0,10000.0,0.5,0.2,0.80949
793,16.0,10000.0,10000.0,0.5,0.3,0.848641
794,16.0,10000.0,10000.0,0.5,0.4,0.901705
795,16.0,10000.0,10000.0,0.5,0.5,0.93898
796,16.0,10000.0,10000.0,0.6,0.0,0.63491
797,16.0,10000.0,10000.0,0.6,0.1,0.701792
798,16.0,10000.0,10000.0,0.6,0.2,0.737531
799,16.0,10000.0,10000.0,0.6,0.3,0.777399
800,16.0,10000.0,10000.0,0.6,0.4,0.81931
801,16.0,10000.0,10000.0,0.7,0.0,0.578666
802,16.0,10000.0,10000.0,0.7,0.15,0.632005
803,16.0,10000.0,10000.0,0.7,0.3,0.690732
804,16.0,10000.0,10000.0,0.8,0.0,0.459769
805,16.0,10000.0,10000.0,0.8,0.1,0.49691
806,16.0,10000.0,10000.0,0.8,0.2,0.536236
807,16.0,10000.0,10000.0,0.9,0.0,0.32837
808,16.0,10000.0,10000.0,0.9,0.1,0.366894
809,16.0,10000.0,10000.0,1.0,0.0,0.043765
810,32.0,10000.0,10000.0,0.1,0.0,0.66695
811,32.0,10000.0,10000.0,0.1,0.1,0.745947
812,32.0,10000.0,10000.0,0.1,0.2,0.814067
813,32.0,10000.0,10000.0,0.1,0.3,0.89477
814,32.0,10000.0,10000.0,0.1,0.4,0.955923
815,32.0,10000.0,10000.0,0.1,0.5,1.022654
816,32.0,10000.0,10000.0,0.1,0.6,1.072653
817,32.0,10000.0,10000.0,0.1,0.7,1.127774
818,32.0,10000.0,10000.0,0.1,0.8,1.208316
819,32.0,10000.0,10000.0,0.1,0.9,1.270204
820,32.0,10000.0,10000.0,0.2,0.0,0.68174
821,32.0,10000.0,10000.0,0.2,0.1,0.774831
822,32.0,10000.0,10000.0,0.2,0.2,0.849853
823,32.0,10000.0,10000.0,0.2,0.3,0.928128
824,32.0,10000.0,10000.0,0.2,0.4,0.992176
825,32.0,10000.0,10000.0,0.2,0.5,1.058597
826,32.0,10000.0,10000.0,0.2,0.6,1.137083
827,32.0,10000.0,10000.0,0.2,0.7,1.199881
828,32.0,10000.0,10000.0,0.2,0.8,1.264356
829,32.0,10000.0,10000.0,0.3,0.0,0.71733
830,32.0,10000.0,10000.0,0.3,0.1,0.801523
831,32.0,10000.0,10000.0,0.3,0.2,0.880658
832,32.0,10000.0,10000.0,0.3,0.3,0.931281
833,32.0,10000.0,10000.0,0.3,0.4,1.009774
834,32.0,10000.0,10000.0,0.3,0.5,1.060545
835,32.0,10000.0,10000.0,0.3,0.6,1.136588
836,32.0,10000.0,10000.0,0.3,0.7,1.234609
837,32.0,10000.0,10000.0,0.4,0.0,0.713259
838,32.0,10000.0,10000.0,0.4,0.1,0.798442
839,32.0,10000.0,10000.0,0.4,0.2,0.879206
840,32.0,10000.0,10000.0,0.4,0.3,0.945506
841,32.0,10000.0,10000.0,0.4,0.4,0.994808
842,32.0,10000.0,10000.0,0.4,0.5,1.064015
843,32.0,10000.0,10000.0,0.4,0.6,1.116057
844,32.0,10000.0,10000.0,0.5,0.0,0.694402
845,32.0,10000.0,10000.0,0.5,0.1,0.787696
846,32.0,10000.0,10000.0,0.5,0.2,0.84626
847,32.0,10000.0,10000.0,0.5,0.3,0.910144
848,32.0,10000.0,10000.0,0.5,0.4,0.972447
849,32.0,10000.0,10000.0,0.5,0.5,3.809829
850,32.0,10000.0,10000.0,0.6,0.0,0.64069
851,32.0,10000.0,10000.0,0.6,0.1,0.720998
852,32.0,10000.0,10000.0,0.6,0.2,0.783028
853,32.0,10000.0,10000.0,0.6,0.3,0.854479
854,32.0,10000.0,10000.0,0.6,0.4,0.922801
855,32.0,10000.0,10000.0,0.7,0.0,0.569945
856,32.0,10000.0,10000.0,0.7,0.15,0.669188
857,32.0,10000.0,10000.0,0.7,0.3,0.76095
858,32.0,10000.0,10000.0,0.8,0.0,0.464144
859,32.0,10000.0,10000.0,0.8,0.1,0.528724
860,32.0,10000.0,10000.0,0.8,0.2,0.58085
861,32.0,10000.0,10000.0,0.9,0.0,0.337326
862,32.0,10000.0,10000.0,0.9,0.1,0.397292
863,32.0,10000.0,10000.0,1.0,0.0,0.043418
